class(r1,Y)	+class(r1,department)	-class(r1,course)	-class(r1,faculty)	-class(r1,person)	-class(r1,researchproject)	-class(r1,staff)	-class(r1,student)
class(r1134,Y)	+class(r1134,person)	+class(r1134,student)	-class(r1134,course)	-class(r1134,department)	-class(r1134,faculty)	-class(r1134,researchproject)	-class(r1134,staff)
class(r1135,Y)	+class(r1135,person)	+class(r1135,student)	-class(r1135,course)	-class(r1135,department)	-class(r1135,faculty)	-class(r1135,researchproject)	-class(r1135,staff)
class(r1139,Y)	+class(r1139,department)	-class(r1139,course)	-class(r1139,faculty)	-class(r1139,person)	-class(r1139,researchproject)	-class(r1139,staff)	-class(r1139,student)
class(r1140,Y)	+class(r1140,course)	-class(r1140,department)	-class(r1140,faculty)	-class(r1140,person)	-class(r1140,researchproject)	-class(r1140,staff)	-class(r1140,student)
class(r1141,Y)	+class(r1141,department)	-class(r1141,course)	-class(r1141,faculty)	-class(r1141,person)	-class(r1141,researchproject)	-class(r1141,staff)	-class(r1141,student)
class(r1142,Y)	+class(r1142,department)	-class(r1142,course)	-class(r1142,faculty)	-class(r1142,person)	-class(r1142,researchproject)	-class(r1142,staff)	-class(r1142,student)
class(r1143,Y)	+class(r1143,department)	-class(r1143,course)	-class(r1143,faculty)	-class(r1143,person)	-class(r1143,researchproject)	-class(r1143,staff)	-class(r1143,student)
class(r1144,Y)	+class(r1144,department)	-class(r1144,course)	-class(r1144,faculty)	-class(r1144,person)	-class(r1144,researchproject)	-class(r1144,staff)	-class(r1144,student)
class(r1146,Y)	+class(r1146,department)	-class(r1146,course)	-class(r1146,faculty)	-class(r1146,person)	-class(r1146,researchproject)	-class(r1146,staff)	-class(r1146,student)
class(r1147,Y)	+class(r1147,department)	-class(r1147,course)	-class(r1147,faculty)	-class(r1147,person)	-class(r1147,researchproject)	-class(r1147,staff)	-class(r1147,student)
class(r1145,Y)	+class(r1145,department)	-class(r1145,course)	-class(r1145,faculty)	-class(r1145,person)	-class(r1145,researchproject)	-class(r1145,staff)	-class(r1145,student)
class(r1148,Y)	+class(r1148,department)	-class(r1148,course)	-class(r1148,faculty)	-class(r1148,person)	-class(r1148,researchproject)	-class(r1148,staff)	-class(r1148,student)
class(r1149,Y)	+class(r1149,faculty)	+class(r1149,person)	-class(r1149,course)	-class(r1149,department)	-class(r1149,researchproject)	-class(r1149,staff)	-class(r1149,student)
class(r1150,Y)	+class(r1150,department)	-class(r1150,course)	-class(r1150,faculty)	-class(r1150,person)	-class(r1150,researchproject)	-class(r1150,staff)	-class(r1150,student)
class(r1151,Y)	+class(r1151,department)	-class(r1151,course)	-class(r1151,faculty)	-class(r1151,person)	-class(r1151,researchproject)	-class(r1151,staff)	-class(r1151,student)
class(r1152,Y)	+class(r1152,department)	-class(r1152,course)	-class(r1152,faculty)	-class(r1152,person)	-class(r1152,researchproject)	-class(r1152,staff)	-class(r1152,student)
class(r1153,Y)	+class(r1153,department)	-class(r1153,course)	-class(r1153,faculty)	-class(r1153,person)	-class(r1153,researchproject)	-class(r1153,staff)	-class(r1153,student)
class(r1154,Y)	+class(r1154,department)	-class(r1154,course)	-class(r1154,faculty)	-class(r1154,person)	-class(r1154,researchproject)	-class(r1154,staff)	-class(r1154,student)
class(r1155,Y)	+class(r1155,department)	-class(r1155,course)	-class(r1155,faculty)	-class(r1155,person)	-class(r1155,researchproject)	-class(r1155,staff)	-class(r1155,student)
class(r1156,Y)	+class(r1156,department)	-class(r1156,course)	-class(r1156,faculty)	-class(r1156,person)	-class(r1156,researchproject)	-class(r1156,staff)	-class(r1156,student)
class(r1157,Y)	+class(r1157,department)	-class(r1157,course)	-class(r1157,faculty)	-class(r1157,person)	-class(r1157,researchproject)	-class(r1157,staff)	-class(r1157,student)
class(r1158,Y)	+class(r1158,department)	-class(r1158,course)	-class(r1158,faculty)	-class(r1158,person)	-class(r1158,researchproject)	-class(r1158,staff)	-class(r1158,student)
class(r1159,Y)	+class(r1159,department)	-class(r1159,course)	-class(r1159,faculty)	-class(r1159,person)	-class(r1159,researchproject)	-class(r1159,staff)	-class(r1159,student)
class(r1160,Y)	+class(r1160,faculty)	+class(r1160,person)	-class(r1160,course)	-class(r1160,department)	-class(r1160,researchproject)	-class(r1160,staff)	-class(r1160,student)
class(r1161,Y)	+class(r1161,faculty)	+class(r1161,person)	-class(r1161,course)	-class(r1161,department)	-class(r1161,researchproject)	-class(r1161,staff)	-class(r1161,student)
class(r1162,Y)	+class(r1162,department)	-class(r1162,course)	-class(r1162,faculty)	-class(r1162,person)	-class(r1162,researchproject)	-class(r1162,staff)	-class(r1162,student)
class(r1163,Y)	+class(r1163,department)	-class(r1163,course)	-class(r1163,faculty)	-class(r1163,person)	-class(r1163,researchproject)	-class(r1163,staff)	-class(r1163,student)
class(r1164,Y)	+class(r1164,department)	-class(r1164,course)	-class(r1164,faculty)	-class(r1164,person)	-class(r1164,researchproject)	-class(r1164,staff)	-class(r1164,student)
class(r1165,Y)	+class(r1165,department)	-class(r1165,course)	-class(r1165,faculty)	-class(r1165,person)	-class(r1165,researchproject)	-class(r1165,staff)	-class(r1165,student)
class(r1166,Y)	+class(r1166,department)	-class(r1166,course)	-class(r1166,faculty)	-class(r1166,person)	-class(r1166,researchproject)	-class(r1166,staff)	-class(r1166,student)
class(r1167,Y)	+class(r1167,department)	-class(r1167,course)	-class(r1167,faculty)	-class(r1167,person)	-class(r1167,researchproject)	-class(r1167,staff)	-class(r1167,student)
class(r1168,Y)	+class(r1168,department)	-class(r1168,course)	-class(r1168,faculty)	-class(r1168,person)	-class(r1168,researchproject)	-class(r1168,staff)	-class(r1168,student)
class(r1180,Y)	+class(r1180,department)	-class(r1180,course)	-class(r1180,faculty)	-class(r1180,person)	-class(r1180,researchproject)	-class(r1180,staff)	-class(r1180,student)
class(r1181,Y)	+class(r1181,department)	-class(r1181,course)	-class(r1181,faculty)	-class(r1181,person)	-class(r1181,researchproject)	-class(r1181,staff)	-class(r1181,student)
class(r1182,Y)	+class(r1182,department)	-class(r1182,course)	-class(r1182,faculty)	-class(r1182,person)	-class(r1182,researchproject)	-class(r1182,staff)	-class(r1182,student)
class(r1185,Y)	+class(r1185,department)	-class(r1185,course)	-class(r1185,faculty)	-class(r1185,person)	-class(r1185,researchproject)	-class(r1185,staff)	-class(r1185,student)
class(r1184,Y)	+class(r1184,department)	-class(r1184,course)	-class(r1184,faculty)	-class(r1184,person)	-class(r1184,researchproject)	-class(r1184,staff)	-class(r1184,student)
class(r1186,Y)	+class(r1186,department)	-class(r1186,course)	-class(r1186,faculty)	-class(r1186,person)	-class(r1186,researchproject)	-class(r1186,staff)	-class(r1186,student)
class(r1187,Y)	+class(r1187,department)	-class(r1187,course)	-class(r1187,faculty)	-class(r1187,person)	-class(r1187,researchproject)	-class(r1187,staff)	-class(r1187,student)
class(r1190,Y)	+class(r1190,department)	-class(r1190,course)	-class(r1190,faculty)	-class(r1190,person)	-class(r1190,researchproject)	-class(r1190,staff)	-class(r1190,student)
class(r1192,Y)	+class(r1192,person)	+class(r1192,staff)	-class(r1192,course)	-class(r1192,department)	-class(r1192,faculty)	-class(r1192,researchproject)	-class(r1192,student)
class(r1193,Y)	+class(r1193,person)	+class(r1193,staff)	-class(r1193,course)	-class(r1193,department)	-class(r1193,faculty)	-class(r1193,researchproject)	-class(r1193,student)
class(r1194,Y)	+class(r1194,department)	-class(r1194,course)	-class(r1194,faculty)	-class(r1194,person)	-class(r1194,researchproject)	-class(r1194,staff)	-class(r1194,student)
class(r1195,Y)	+class(r1195,course)	-class(r1195,department)	-class(r1195,faculty)	-class(r1195,person)	-class(r1195,researchproject)	-class(r1195,staff)	-class(r1195,student)
class(r1196,Y)	+class(r1196,course)	-class(r1196,department)	-class(r1196,faculty)	-class(r1196,person)	-class(r1196,researchproject)	-class(r1196,staff)	-class(r1196,student)
class(r1206,Y)	+class(r1206,department)	-class(r1206,course)	-class(r1206,faculty)	-class(r1206,person)	-class(r1206,researchproject)	-class(r1206,staff)	-class(r1206,student)
